
code	|	name	|	preferred name	|	taxid
3	|	Aphaenogaster exasperata	|	 	|	 
3	|	Aphaenogaster fabulosa	|	 	|	 
3	|	Aphaenogaster fallax	|	 	|	 
1	|	Aphaenogaster famelica	|	 	|	255788
3	|	Aphaenogaster faureli	|	 	|	 
3	|	Aphaenogaster feae	|	 	|	 
3	|	Aphaenogaster fengbo	|	 	|	 
3	|	Aphaenogaster festae	|	 	|	 
3	|	Aphaenogaster finzii	|	 	|	 
3	|	Aphaenogaster fiorii	|	 	|	 
1	|	Aphaenogaster flemingi	|	 	|	602632
1	|	Aphaenogaster floridana	|	 	|	602633
3	|	Aphaenogaster foreli	|	 	|	 
3	|	Aphaenogaster friederichsi	|	 	|	 
1	|	Aphaenogaster fulva	|	 	|	602636
3	|	Aphaenogaster gamagumayaa	|	 	|	 
3	|	Aphaenogaster geei	|	 	|	 
3	|	Aphaenogaster gemella	|	 	|	 
3	|	Aphaenogaster georgica	|	 	|	 
1	|	Aphaenogaster gibbosa	|	 	|	602641
3	|	Aphaenogaster gonacantha	|	 	|	 
3	|	Aphaenogaster gracillima	|	 	|	 
3	|	Aphaenogaster graeca	|	 	|	 
3	|	Aphaenogaster haarlovi	|	 	|	 
3	|	Aphaenogaster hesperia	|	 	|	 
3	|	Aphaenogaster holtzi	|	 	|	 
3	|	Aphaenogaster honduriana	|	 	|	 
1	|	Aphaenogaster huachucana	|	 	|	602651
3	|	Aphaenogaster hunanensis	|	 	|	 
1	|	Aphaenogaster iberica	|	 	|	337458
2	|	Aphaenogaster ichnusa	|	Aphaenogaster subterranea ichnusa	|	602750
3	|	Aphaenogaster illyrica	|	 	|	 
3	|	Aphaenogaster incurviclypea	|	 	|	 
3	|	Aphaenogaster inermis	|	 	|	 
1	|	Aphaenogaster inermita	|	 	|	602655
3	|	Aphaenogaster iranica	|	 	|	 
3	|	Aphaenogaster irrigua	|	 	|	 
3	|	Aphaenogaster isekram	|	 	|	 
3	|	Aphaenogaster italica	|	 	|	 
3	|	Aphaenogaster izuensis	|	 	|	 
3	|	Aphaenogaster januschevi	|	 	|	 
1	|	Aphaenogaster japonica	|	 	|	602661
3	|	Aphaenogaster jolantae	|	 	|	 
3	|	Aphaenogaster karpathica	|	 	|	 
3	|	Aphaenogaster kervillei	|	 	|	 
3	|	Aphaenogaster kimberleyensis	|	 	|	 
3	|	Aphaenogaster koniari	|	 	|	 
3	|	Aphaenogaster kumejimana	|	 	|	 
3	|	Aphaenogaster kurdica	|	 	|	 
3	|	Aphaenogaster laevior	|	 	|	 
1	|	Aphaenogaster lamellidens	|	 	|	602667
3	|	Aphaenogaster ledouxi	|	 	|	 
3	|	Aphaenogaster lepida	|	 	|	 
3	|	Aphaenogaster lesbica	|	 	|	 
3	|	Aphaenogaster leveillei	|	 	|	 
3	|	Aphaenogaster longiceps	|	 	|	 
3	|	Aphaenogaster loriai	|	 	|	 
3	|	Aphaenogaster lustrans	|	 	|	 
3	|	Aphaenogaster luteipes	|	 	|	 
3	|	Aphaenogaster lykiaensis	|	 	|	 
3	|	Aphaenogaster maculifrons	|	 	|	 
1	|	Aphaenogaster mariae	|	 	|	602676
3	|	Aphaenogaster mauritanica	|	 	|	 
3	|	Aphaenogaster mediterrae	|	 	|	 
1	|	Aphaenogaster megommata	|	 	|	602679
3	|	Aphaenogaster melitensis	|	 	|	 
3	|	Aphaenogaster messoroides	|	 	|	 
3	|	Aphaenogaster mexicana	|	 	|	 
1	|	Aphaenogaster miamiana	|	 	|	602682
3	|	Aphaenogaster miniata	|	 	|	 
3	|	Aphaenogaster minutula	|	 	|	 
3	|	Aphaenogaster montana	|	 	|	 
3	|	Aphaenogaster muelleriana	|	 	|	 
3	|	Aphaenogaster muschtaidica	|	 	|	 
1	|	Aphaenogaster mutica	|	 	|	602686
3	|	Aphaenogaster nadigi	|	 	|	 
3	|	Aphaenogaster obsidiana	|	 	|	 
1	|	Aphaenogaster occidentalis	|	 	|	309850
3	|	Aphaenogaster olympica	|	 	|	 
3	|	Aphaenogaster omotoensis	|	 	|	 
3	|	Aphaenogaster opposita	|	 	|	 
3	|	Aphaenogaster osimenseis	|	 	|	 
3	|	Aphaenogaster ovaticeps	|	 	|	 
3	|	Aphaenogaster pachei	|	 	|	 
3	|	Aphaenogaster pallescens	|	 	|	 
3	|	Aphaenogaster pallida	|	 	|	 
1	|	Aphaenogaster patruelis	|	 	|	602694
3	|	Aphaenogaster perplexa	|	 	|	 
1	|	Aphaenogaster phalangium	|	 	|	602696
3	|	Aphaenogaster phillipsi	|	 	|	 
1	|	Aphaenogaster picea	|	 	|	602698
1	|	Aphaenogaster picena	|	 	|	602699
3	|	Aphaenogaster polyodonta	|	 	|	 
3	|	Aphaenogaster poultoni	|	 	|	 
3	|	Aphaenogaster praedo	|	 	|	 
3	|	Aphaenogaster praenoda	|	 	|	 
3	|	Aphaenogaster projectens	|	 	|	 
3	|	Aphaenogaster prudens	|	 	|	 
3	|	Aphaenogaster pumilopuncta	|	 	|	 
3	|	Aphaenogaster punctaticeps	|	 	|	 
3	|	Aphaenogaster punctatissima	|	 	|	 
1	|	Aphaenogaster pythia	|	 	|	602709
3	|	Aphaenogaster quadrispina	|	 	|	 
3	|	Aphaenogaster radchenkoi	|	 	|	 
3	|	Aphaenogaster reichelae	|	 	|	 
3	|	Aphaenogaster relicta	|	 	|	 
3	|	Aphaenogaster reticulaticeps	|	 	|	 
3	|	Aphaenogaster rhaphidiiceps	|	 	|	 
3	|	Aphaenogaster rifensis	|	 	|	 
3	|	Aphaenogaster rothneyi	|	 	|	 
1	|	Aphaenogaster rudis	|	 	|	500656
3	|	Aphaenogaster rugosoferruginea	|	 	|	 
3	|	Aphaenogaster rugulosa	|	 	|	 
3	|	Aphaenogaster rupestris	|	 	|	 
3	|	Aphaenogaster sagei	|	 	|	 
3	|	Aphaenogaster saharensis	|	 	|	 
3	|	Aphaenogaster sangiorgii	|	 	|	 
3	|	Aphaenogaster sarae	|	 	|	 
1	|	Aphaenogaster sardoa	|	 	|	602723
3	|	Aphaenogaster schmidti	|	 	|	 
3	|	Aphaenogaster schurri	|	 	|	 
1	|	Aphaenogaster semipolita	|	 	|	602731
1	|	Aphaenogaster senilis	|	 	|	458887
3	|	Aphaenogaster sicardi	|	 	|	 
3	|	Aphaenogaster sicula	|	 	|	 
3	|	Aphaenogaster simonellii	|	 	|	 
3	|	Aphaenogaster smithi	|	 	|	 
1	|	Aphaenogaster smythiesii	|	 	|	297320
1	|	Aphaenogaster spinosa	|	 	|	602740
3	|	Aphaenogaster splendida	|	 	|	 
3	|	Aphaenogaster sporadis	|	 	|	 
1	|	Aphaenogaster striativentris	|	 	|	602745
3	|	Aphaenogaster strioloides	|	 	|	 
3	|	Aphaenogaster subcostata	|	 	|	 
3	|	Aphaenogaster subexaperata	|	 	|	 
1	|	Aphaenogaster subterranea	|	 	|	165431
3	|	Aphaenogaster subterraneoides	|	 	|	 
1	|	Aphaenogaster swammerdami	|	 	|	411735
3	|	Aphaenogaster syriaca	|	 	|	 
3	|	Aphaenogaster takahashii	|	 	|	 
1	|	Aphaenogaster tennesseensis	|	 	|	374455
3	|	Aphaenogaster testaceopilosa	|	 	|	 
1	|	Aphaenogaster texana	|	 	|	369093
3	|	Aphaenogaster theryi	|	 	|	 
3	|	Aphaenogaster tibetana	|	 	|	 
3	|	Aphaenogaster tinauti	|	 	|	 
3	|	Aphaenogaster tipuna	|	 	|	 
3	|	Aphaenogaster tokarainsulana	|	 	|	 
3	|	Aphaenogaster torossiani	|	 	|	 
1	|	Aphaenogaster treatae	|	 	|	525435
1	|	Aphaenogaster trinacriae	|	 	|	2545263
3	|	Aphaenogaster turkestanica	|	 	|	 
1	|	Aphaenogaster uinta	|	 	|	602771
3	|	Aphaenogaster ujhelyii	|	 	|	 
1	|	Aphaenogaster ulibeli	|	 	|	1918539
1	|	Aphaenogaster umphreyi	|	 	|	602773
3	|	Aphaenogaster wangtian	|	 	|	 
3	|	Aphaenogaster wangye	|	 	|	 
3	|	Aphaenogaster weigoldi	|	 	|	 
3	|	Aphaenogaster weulersseae	|	 	|	 
3	|	Aphaenogaster wilsoni	|	 	|	 
3	|	Aphaenogaster xuantian	|	 	|	 
1	|	Aphomomyrmex afer	|	 	|	46645
1	|	Apomyrma stygia	|	 	|	237768
3	|	Apterostigma acre	|	 	|	 
3	|	Apterostigma ancilonodum	|	 	|	 
3	|	Apterostigma andense	|	 	|	 
3	|	Apterostigma angustum	|	 	|	 
1	|	Apterostigma auriculatum	|	 	|	257669
3	|	Apterostigma avium	|	 	|	 
3	|	Apterostigma bolivianum	|	 	|	 
3	|	Apterostigma bruchi	|	 	|	 
3	|	Apterostigma callipygium	|	 	|	 
3	|	Apterostigma calverti	|	 	|	 
3	|	Apterostigma carinatum	|	 	|	 
3	|	Apterostigma chocoense	|	 	|	 
1	|	Apterostigma collare	|	 	|	34697
3	|	Apterostigma convexum	|	 	|	 
1	|	Apterostigma dentigerum	|	 	|	257670
3	|	Apterostigma depressum	|	 	|	 
1	|	Apterostigma dorotheae	|	 	|	493207
3	|	Apterostigma epinotale	|	 	|	 
1	|	Apterostigma goniodes	|	 	|	602792
1	|	Apterostigma ierense	|	 	|	602793
1	|	Apterostigma jubatum	|	 	|	602794
3	|	Apterostigma madidiense	|	 	|	 
1	|	Apterostigma manni	|	 	|	257673
3	|	Apterostigma mayri	|	 	|	 
1	|	Apterostigma megacephala	|	 	|	602797
3	|	Apterostigma mexicanum	|	 	|	 
3	|	Apterostigma moelleri	|	 	|	 
3	|	Apterostigma pariense	|	 	|	 
3	|	Apterostigma peruvianum	|	 	|	 
1	|	Apterostigma pilosum	|	 	|	456899
3	|	Apterostigma reburrum	|	 	|	 
1	|	Apterostigma robustum	|	 	|	602803
3	|	Apterostigma scutellare	|	 	|	 
3	|	Apterostigma serratum	|	 	|	 
3	|	Apterostigma spiculum	|	 	|	 
1	|	Apterostigma steigeri	|	 	|	602807
3	|	Apterostigma tachirense	|	 	|	 
3	|	Apterostigma tholiforme	|	 	|	 
3	|	Apterostigma tramitis	|	 	|	 
3	|	Apterostigma trapeziforme	|	 	|	 
3	|	Apterostigma tropicoxa	|	 	|	 
3	|	Apterostigma turgidum	|	 	|	 
1	|	Apterostigma urichii	|	 	|	602814
3	|	Apterostigma wasmannii	|	 	|	 
1	|	Aptinoma antongil	|	 	|	708225
1	|	Aptinoma mangabe	|	 	|	708226
1	|	Aretidris buenaventei	|	 	|	2212617
3	|	Aretidris clousei	|	 	|	 
3	|	Arnoldius flavus	|	 	|	 
3	|	Arnoldius pusillus	|	 	|	 
3	|	Arnoldius scissor	|	 	|	 
3	|	Asphinctopone differens	|	 	|	 
3	|	Asphinctopone pilosa	|	 	|	 
1	|	Asphinctopone silvestrii	|	 	|	602818
3	|	Atopomyrmex calpocalycola	|	 	|	 
1	|	Atopomyrmex cryptoceroides	|	 	|	602820
1	|	Atopomyrmex mocquerysi	|	 	|	369096
1	|	Atta bisphaerica	|	 	|	592319
1	|	Atta capiguara	|	 	|	592320
1	|	Atta cephalotes	|	 	|	12957
1	|	Atta colombica	|	 	|	520822
3	|	Atta cubana	|	 	|	 
3	|	Atta goiana	|	 	|	 
1	|	Atta insularis	|	 	|	476161
1	|	Atta laevigata	|	 	|	493208
1	|	Atta mexicana	|	 	|	476160
1	|	Atta opaciceps	|	 	|	592322
3	|	Atta pilosa	|	 	|	 
1	|	Atta robusta	|	 	|	592323
1	|	Atta saltensis	|	 	|	592324
1	|	Atta sexdens	|	 	|	64785
3	|	Atta tardigrada	|	 	|	 
1	|	Atta texana	|	 	|	493209
1	|	Atta vollenweideri	|	 	|	592326
3	|	Aulacopone relicta	|	 	|	 
1	|	Austromorium flavigaster	|	 	|	1539536
3	|	Austromorium hetericki	|	 	|	 
3	|	Austroponera castanea	|	 	|	 
3	|	Austroponera castaneicolor	|	 	|	 
3	|	Austroponera rufonigra	|	 	|	 
3	|	Axinidris acholli	|	 	|	 
3	|	Axinidris bidens	|	 	|	 
3	|	Axinidris denticulata	|	 	|	 
3	|	Axinidris gabonica	|	 	|	 
3	|	Axinidris ghanensis	|	 	|	 
3	|	Axinidris hylekoites	|	 	|	 
3	|	Axinidris hypoclinoides	|	 	|	 
3	|	Axinidris icipe	|	 	|	 
3	|	Axinidris kakamegensis	|	 	|	 
3	|	Axinidris kinoin	|	 	|	 
3	|	Axinidris lignicola	|	 	|	 
3	|	Axinidris luhya	|	 	|	 
1	|	Axinidris mlalu	|	 	|	602994
1	|	Axinidris murielae	|	 	|	602995
3	|	Axinidris namib	|	 	|	 
3	|	Axinidris nigripes	|	 	|	 
3	|	Axinidris occidentalis	|	 	|	 
3	|	Axinidris okekai	|	 	|	 
3	|	Axinidris palligastrion	|	 	|	 
3	|	Axinidris stageri	|	 	|	 
3	|	Axinidris tridens	|	 	|	 
1	|	Azteca adrepens	|	 	|	602823
3	|	Azteca aesopus	|	 	|	 
1	|	Azteca alfari	|	 	|	602825
3	|	Azteca andreae	|	 	|	 
3	|	Azteca angusticeps	|	 	|	 
3	|	Azteca aragua	|	 	|	 
3	|	Azteca aurita	|	 	|	 
3	|	Azteca australis	|	 	|	 
3	|	Azteca barbifex	|	 	|	 
1	|	Azteca beltii	|	 	|	602831
3	|	Azteca bequaerti	|	 	|	 
3	|	Azteca brevicornis	|	 	|	 
3	|	Azteca brevis	|	 	|	 
1	|	Azteca chartifex	|	 	|	602836
3	|	Azteca christopherseni	|	 	|	 
1	|	Azteca coeruleipennis	|	 	|	602844
1	|	Azteca constructor	|	 	|	602845
3	|	Azteca cordincola	|	 	|	 
3	|	Azteca coussapoae	|	 	|	 
3	|	Azteca crassicornis	|	 	|	 
3	|	Azteca delpini	|	 	|	 
3	|	Azteca depilis	|	 	|	 
3	|	Azteca diabolica	|	 	|	 
3	|	Azteca duckei	|	 	|	 
3	|	Azteca duroiae	|	 	|	 
3	|	Azteca emeryi	|	 	|	 
3	|	Azteca fasciata	|	 	|	 
3	|	Azteca flavigaster	|	 	|	 
1	|	Azteca forelii	|	 	|	602861
3	|	Azteca foveiceps	|	 	|	 
3	|	Azteca gnava	|	 	|	 
3	|	Azteca godmani	|	 	|	 
3	|	Azteca goeldii	|	 	|	 
3	|	Azteca huberi	|	 	|	 
3	|	Azteca hypophylla	|	 	|	 
3	|	Azteca iheringi	|	 	|	 
1	|	Azteca instabilis	|	 	|	602870
3	|	Azteca isthmica	|	 	|	 
3	|	Azteca jelskii	|	 	|	 
3	|	Azteca juruensis	|	 	|	 
3	|	Azteca lallemandi	|	 	|	 
3	|	Azteca lanuginosa	|	 	|	 
3	|	Azteca lattke	|	 	|	 
3	|	Azteca laurae	|	 	|	 
3	|	Azteca linamariae	|	 	|	 
3	|	Azteca longiceps	|	 	|	 
3	|	Azteca lucida	|	 	|	 
3	|	Azteca luederwaldti	|	 	|	 
3	|	Azteca mayrii	|	 	|	 
3	|	Azteca merida	|	 	|	 
3	|	Azteca minor	|	 	|	 
3	|	Azteca muelleri	|	 	|	 
3	|	Azteca nanogyna	|	 	|	 
3	|	Azteca nigra	|	 	|	 
1	|	Azteca nigricans	|	 	|	602886
1	|	Azteca oecocordia	|	 	|	602887
3	|	Azteca olitrix	|	 	|	 
1	|	Azteca ovaticeps	|	 	|	411736
3	|	Azteca paraensis	|	 	|	 
3	|	Azteca petalocephala	|	 	|	 
3	|	Azteca pilosula	|	 	|	 
1	|	Azteca pittieri	|	 	|	602893
3	|	Azteca polymorpha	|	 	|	 
1	|	Azteca quadraticeps	|	 	|	602896
3	|	Azteca salti	|	 	|	 
3	|	Azteca sapii	|	 	|	 
1	|	Azteca schimperi	|	 	|	602899
3	|	Azteca schumannii	|	 	|	 
3	|	Azteca sericea	|	 	|	 
3	|	Azteca sericeasur	|	 	|	 
3	|	Azteca severini	|	 	|	 
3	|	Azteca snellingi	|	 	|	 
3	|	Azteca stanleyuli	|	 	|	 
3	|	Azteca stigmatica	|	 	|	 
3	|	Azteca subopaca	|	 	|	 
3	|	Azteca tachigaliae	|	 	|	 
3	|	Azteca theresiae	|	 	|	 
3	|	Azteca tonduzi	|	 	|	 
3	|	Azteca trailii	|	 	|	 
3	|	Azteca trianguliceps	|	 	|	 
1	|	Azteca trigona	|	 	|	602920
1	|	Azteca ulei	|	 	|	408660
3	|	Azteca velox	|	 	|	 
1	|	Azteca xanthochroa	|	 	|	602928
3	|	Bajcaridris kraussii	|	 	|	 
3	|	Bajcaridris menozzii	|	 	|	 
1	|	Bajcaridris theryi	|	 	|	604453
3	|	Baracidris meketra	|	 	|	 
3	|	Baracidris pilosa	|	 	|	 
1	|	Baracidris sitra	|	 	|	604457
1	|	Bariamyrma hispidula	|	 	|	604458
1	|	Basiceros conjugans	|	 	|	604459
1	|	Basiceros convexiceps	|	 	|	604460
1	|	Basiceros disciger	|	 	|	604461
1	|	Basiceros manni	|	 	|	411698
1	|	Basiceros militaris	|	 	|	604462
3	|	Basiceros redux	|	 	|	 
1	|	Basiceros scambognathus	|	 	|	604464
1	|	Basiceros singularis	|	 	|	604465
3	|	Belonopelta attenuata	|	 	|	 
1	|	Belonopelta deletrix	|	 	|	604467
1	|	Blepharidatta brasiliensis	|	 	|	493463
1	|	Blepharidatta conops	|	 	|	604468
3	|	Blepharidatta delabiei	|	 	|	 
3	|	Blepharidatta fernandezi	|	 	|	 
3	|	Boloponera ikemkha	|	 	|	 
3	|	Boloponera vicans	|	 	|	 
3	|	Bondroitia lujae	|	 	|	 
3	|	Bondroitia saharensis	|	 	|	 
3	|	Bothriomyrmex anastasiae	|	 	|	 
3	|	Bothriomyrmex atlantis	|	 	|	 
3	|	Bothriomyrmex breviceps	|	 	|	 
3	|	Bothriomyrmex communista	|	 	|	 
3	|	Bothriomyrmex corsicus	|	 	|	 
3	|	Bothriomyrmex costae	|	 	|	 
3	|	Bothriomyrmex crosi	|	 	|	 
3	|	Bothriomyrmex cuculus	|	 	|	 
3	|	Bothriomyrmex decapitans	|	 	|	 
3	|	Bothriomyrmex emarginatus	|	 	|	 
3	|	Bothriomyrmex enigmaticus	|	 	|	 
3	|	Bothriomyrmex inquilinus	|	 	|	 
3	|	Bothriomyrmex jannonei	|	 	|	 
3	|	Bothriomyrmex kusnezovi	|	 	|	 
3	|	Bothriomyrmex laticeps	|	 	|	 
1	|	Bothriomyrmex meridionalis	|	 	|	121499
3	|	Bothriomyrmex modestus	|	 	|	 
1	|	Bothriomyrmex paradoxus	|	 	|	604499
3	|	Bothriomyrmex pubens	|	 	|	 
3	|	Bothriomyrmex regicidus	|	 	|	 
3	|	Bothriomyrmex salsurae	|	 	|	 
1	|	Bothriomyrmex saundersi	|	 	|	604506
3	|	Bothriomyrmex syria	|	 	|	 
3	|	Bothriomyrmex turcomenicus	|	 	|	 
3	|	Bothriomyrmex urartus	|	 	|	 
3	|	Bothroponera ancilla	|	 	|	 
3	|	Bothroponera aspera	|	 	|	 
3	|	Bothroponera berthoudi	|	 	|	 
1	|	Bothroponera cambouei	|	 	|	373795
3	|	Bothroponera cariosa	|	 	|	 
3	|	Bothroponera cavernosa	|	 	|	 
3	|	Bothroponera comorensis	|	 	|	 
3	|	Bothroponera crassa	|	 	|	 
3	|	Bothroponera cribrata	|	 	|	 
3	|	Bothroponera fugax	|	 	|	 
3	|	Bothroponera glabripes	|	 	|	 
3	|	Bothroponera granosa	|	 	|	 
3	|	Bothroponera henryi	|	 	|	 
3	|	Bothroponera ilgii	|	 	|	 
1	|	Bothroponera kruegeri	|	 	|	2609766
3	|	Bothroponera laevissima	|	 	|	 
3	|	Bothroponera masoala	|	 	|	 
3	|	Bothroponera mlanjiensis	|	 	|	 
3	|	Bothroponera montivaga	|	 	|	 
3	|	Bothroponera notaula	|	 	|	 
3	|	Bothroponera pachyderma	|	 	|	 
1	|	Bothroponera perroti	|	 	|	613744
3	|	Bothroponera picardi	|	 	|	 
3	|	Bothroponera pilosuperficia	|	 	|	 
1	|	Bothroponera planicornis	|	 	|	2566357
3	|	Bothroponera pumicosa	|	 	|	 
3	|	Bothroponera rubescens	|	 	|	 
3	|	Bothroponera rubiginosa	|	 	|	 
3	|	Bothroponera ryderae	|	 	|	 
3	|	Bothroponera sanguinea	|	 	|	 
3	|	Bothroponera silvestrii	|	 	|	 
3	|	Bothroponera soror	|	 	|	 
3	|	Bothroponera strigulosa	|	 	|	 
3	|	Bothroponera sulcata	|	 	|	 
3	|	Bothroponera talpa	|	 	|	 
3	|	Bothroponera tavaratra	|	 	|	 
3	|	Bothroponera tesseronoda	|	 	|	 
3	|	Bothroponera umgodikulula	|	 	|	 
1	|	Bothroponera vazimba	|	 	|	1674320
1	|	Bothroponera wasmannii	|	 	|	1674321
3	|	Bothroponera williamsi	|	 	|	 
3	|	Bothroponera zumpti	|	 	|	 
3	|	Brachymyrmex admotus	|	 	|	 
1	|	Brachymyrmex antennatus	|	 	|	604520
1	|	Brachymyrmex aphidicola	|	 	|	2037976
3	|	Brachymyrmex attenuatus	|	 	|	 
1	|	Brachymyrmex australis	|	 	|	604521
3	|	Brachymyrmex bahamensis	|	 	|	 
1	|	Brachymyrmex bicolor	|	 	|	2614053
3	|	Brachymyrmex bonariensis	|	 	|	 
1	|	Brachymyrmex brasiliensis	|	 	|	2555503
1	|	Brachymyrmex bruchi	|	 	|	604525
1	|	Brachymyrmex cavernicola	|	 	|	604527
1	|	Brachymyrmex coactus	|	 	|	604528
1	|	Brachymyrmex cordemoyi	|	 	|	443816
3	|	Brachymyrmex degener	|	 	|	 
3	|	Brachymyrmex delabiei	|	 	|	 
1	|	Brachymyrmex depilis	|	 	|	354278
3	|	Brachymyrmex donisthorpei	|	 	|	 
3	|	Brachymyrmex feitosai	|	 	|	 
3	|	Brachymyrmex fiebrigi	|	 	|	 
3	|	Brachymyrmex flavidulus	|	 	|	 
3	|	Brachymyrmex gagates	|	 	|	 
3	|	Brachymyrmex gaucho	|	 	|	 
3	|	Brachymyrmex giardi	|	 	|	 
1	|	Brachymyrmex heeri	|	 	|	604545
3	|	Brachymyrmex iridescens	|	 	|	 
3	|	Brachymyrmex micromegas	|	 	|	 
1	|	Brachymyrmex minutus	|	 	|	604563
1	|	Brachymyrmex modestus	|	 	|	604564
3	|	Brachymyrmex musculus	|	 	|	 
3	|	Brachymyrmex myops	|	 	|	 
1	|	Brachymyrmex nebulosus	|	 	|	604567
1	|	Brachymyrmex obscurior	|	 	|	604568
3	|	Brachymyrmex oculatus	|	 	|	 
1	|	Brachymyrmex patagonicus	|	 	|	604570
1	|	Brachymyrmex pictus	|	 	|	604573
1	|	Brachymyrmex pilipes	|	 	|	604575
3	|	Brachymyrmex santschii	|	 	|	 
3	|	Brachymyrmex sosai	|	 	|	 
3	|	Brachymyrmex termitophilus	|	 	|	 
3	|	Brachymyrmex tristis	|	 	|	 
3	|	Brachyponera arcuata	|	 	|	 
1	|	Brachyponera atrata	|	 	|	1885318
3	|	Brachyponera batak	|	 	|	 
3	|	Brachyponera brevidorsa	|	 	|	 
1	|	Brachyponera chinensis	|	 	|	2340912
3	|	Brachyponera christmasi	|	 	|	 
3	|	Brachyponera croceicornis	|	 	|	 
3	|	Brachyponera flavipes	|	 	|	 
3	|	Brachyponera jerdonii	|	 	|	 
3	|	Brachyponera lutea	|	 	|	 
1	|	Brachyponera luteipes	|	 	|	2448816
1	|	Brachyponera nakasujii	|	 	|	2340913
3	|	Brachyponera nigrita	|	 	|	 
1	|	Brachyponera obscurans	|	 	|	2077367
3	|	Brachyponera pilidorsalis	|	 	|	 
3	|	Brachyponera sennaarensis	|	 	|	 
3	|	Brachyponera tianzun	|	 	|	 
3	|	Brachyponera wallacei	|	 	|	 
3	|	Bregmatomyrma carnosa	|	 	|	 
3	|	Buniapone amblyops	|	 	|	 
1	|	Calomyrmex albertisi	|	 	|	411737
3	|	Calomyrmex albopilosus	|	 	|	 
3	|	Calomyrmex glauerti	|	 	|	 
3	|	Calomyrmex impavidus	|	 	|	 
1	|	Calomyrmex laevissimus	|	 	|	604583
3	|	Calomyrmex purpureus	|	 	|	 
3	|	Calomyrmex similis	|	 	|	 
3	|	Calomyrmex splendidus	|	 	|	 
3	|	Calomyrmex tropicus	|	 	|	 
3	|	Calyptomyrmex arnoldi	|	 	|	 
3	|	Calyptomyrmex asper	|	 	|	 
3	|	Calyptomyrmex barak	|	 	|	 
1	|	Calyptomyrmex beccarii	|	 	|	369105
3	|	Calyptomyrmex brevis	|	 	|	 
3	|	Calyptomyrmex brunneus	|	 	|	 
3	|	Calyptomyrmex caledonicus	|	 	|	 
3	|	Calyptomyrmex clavatus	|	 	|	 
3	|	Calyptomyrmex claviseta	|	 	|	 
3	|	Calyptomyrmex danum	|	 	|	 
3	|	Calyptomyrmex duhun	|	 	|	 
3	|	Calyptomyrmex foreli	|	 	|	 
3	|	Calyptomyrmex fragarus	|	 	|	 
3	|	Calyptomyrmex friederikae	|	 	|	 
3	|	Calyptomyrmex fritillus	|	 	|	 
3	|	Calyptomyrmex grammus	|	 	|	 
1	|	Calyptomyrmex kaurus	|	 	|	604603
3	|	Calyptomyrmex laotius	|	 	|	 
3	|	Calyptomyrmex lineolus	|	 	|	 
3	|	Calyptomyrmex loweryi	|	 	|	 
3	|	Calyptomyrmex nedjem	|	 	|	 
3	|	Calyptomyrmex nummuliticus	|	 	|	 
3	|	Calyptomyrmex ocullatus	|	 	|	 
3	|	Calyptomyrmex piripilis	|	 	|	 
3	|	Calyptomyrmex rectopilosus	|	 	|	 
3	|	Calyptomyrmex rennefer	|	 	|	 
3	|	Calyptomyrmex retrostriatus	|	 	|	 
3	|	Calyptomyrmex ryderae	|	 	|	 
3	|	Calyptomyrmex sabahensis	|	 	|	 
3	|	Calyptomyrmex shasu	|	 	|	 
3	|	Calyptomyrmex singalensis	|	 	|	 
3	|	Calyptomyrmex sparsus	|	 	|	 
3	|	Calyptomyrmex stellatus	|	 	|	 
3	|	Calyptomyrmex tamil	|	 	|	 
3	|	Calyptomyrmex taylori	|	 	|	 
3	|	Calyptomyrmex tensus	|	 	|	 
3	|	Calyptomyrmex vedda	|	 	|	 
3	|	Calyptomyrmex wittmeri	|	 	|	 
3	|	Camponotus aberrans	|	 	|	 
3	|	Camponotus abjectus	|	 	|	 
3	|	Camponotus abrahami	|	 	|	 
1	|	Camponotus abscisus	|	 	|	604768
3	|	Camponotus absquatulator	|	 	|	 
3	|	Camponotus abunanus	|	 	|	 
3	|	Camponotus acutirostris	|	 	|	 
1	|	Camponotus acvapimensis	|	 	|	194478
3	|	Camponotus adami	|	 	|	 
3	|	Camponotus adenensis	|	 	|	 
3	|	Camponotus aegaeus	|	 	|	 
3	|	Camponotus aegyptiacus	|	 	|	 
1	|	Camponotus aeneopilosus	|	 	|	604778
3	|	Camponotus aequatorialis	|	 	|	 
1	|	Camponotus aequitas	|	 	|	604782
1	|	Camponotus aethiops	|	 	|	604783
1	|	Camponotus afflatus	|	 	|	604786
1	|	Camponotus ager	|	 	|	604787
3	|	Camponotus agonius	|	 	|	 
3	|	Camponotus aguilerai	|	 	|	 
3	|	Camponotus aktaci	|	 	|	 
3	|	Camponotus alacer	|	 	|	 
1	|	Camponotus alamaina	|	 	|	2566372
1	|	Camponotus albicoxis	|	 	|	604791
3	|	Camponotus albipes	|	 	|	 
3	|	Camponotus albistramineus	|	 	|	 
1	|	Camponotus albivillosus	|	 	|	367168
3	|	Camponotus alboannulatus	|	 	|	 
3	|	Camponotus albocinctus	|	 	|	 
1	|	Camponotus albosparsus	|	 	|	359641
3	|	Camponotus alii	|	 	|	 
3	|	Camponotus altivagans	|	 	|	 
3	|	Camponotus amamianus	|	 	|	 
1	|	Camponotus amaurus	|	 	|	604803
3	|	Camponotus americana	|	 	|	 
1	|	Camponotus americanus	|	 	|	251250
