
code	|	name	|	preferred name	|	taxid
3	|	Parvitermes pallidiceps	|	 	|	 
3	|	Parvitermes toussainti	|	 	|	 
3	|	Parvitermes wolcotti	|	 	|	 
3	|	Parvitermes yucatanus	|	 	|	 
1	|	Patawatermes nigripunctatus	|	 	|	1778932
1	|	Patawatermes turricola	|	 	|	1934580
3	|	Periaciculitermes menglunensis	|	 	|	 
3	|	Peribulbitermes dinghuensis	|	 	|	 
3	|	Peribulbitermes jinghongensis	|	 	|	 
3	|	Peribulbitermes parafulvus	|	 	|	 
3	|	Pericapritermes appellans	|	 	|	 
3	|	Pericapritermes assamensis	|	 	|	 
3	|	Pericapritermes beibengensis	|	 	|	 
3	|	Pericapritermes brachygnathus	|	 	|	 
3	|	Pericapritermes buitenzorgi	|	 	|	 
1	|	Pericapritermes ceylonicus	|	 	|	377973
3	|	Pericapritermes chiasognathus	|	 	|	 
3	|	Pericapritermes desaegeri	|	 	|	 
1	|	Pericapritermes dolichocephalus	|	 	|	1934581
3	|	Pericapritermes dumicola	|	 	|	 
3	|	Pericapritermes dunensis	|	 	|	 
3	|	Pericapritermes durga	|	 	|	 
3	|	Pericapritermes fuscotibialis	|	 	|	 
3	|	Pericapritermes gloveri	|	 	|	 
3	|	Pericapritermes gutianensis	|	 	|	 
3	|	Pericapritermes hepuensis	|	 	|	 
3	|	Pericapritermes heteronotus	|	 	|	 
1	|	Pericapritermes latignathus	|	 	|	1934582
3	|	Pericapritermes machadoi	|	 	|	 
3	|	Pericapritermes magnificus	|	 	|	 
3	|	Pericapritermes metatus	|	 	|	 
3	|	Pericapritermes minimus	|	 	|	 
3	|	Pericapritermes modiglianii	|	 	|	 
3	|	Pericapritermes mohri	|	 	|	 
1	|	Pericapritermes nigerianus	|	 	|	377974
1	|	Pericapritermes nitobei	|	 	|	64674
3	|	Pericapritermes paetensis	|	 	|	 
3	|	Pericapritermes pallidipes	|	 	|	 
3	|	Pericapritermes papuanus	|	 	|	 
3	|	Pericapritermes parvus	|	 	|	 
3	|	Pericapritermes pilosus	|	 	|	 
3	|	Pericapritermes planiusculus	|	 	|	 
3	|	Pericapritermes schultzei	|	 	|	 
1	|	Pericapritermes semarangi	|	 	|	229709
3	|	Pericapritermes silvestrianus	|	 	|	 
3	|	Pericapritermes speciosus	|	 	|	 
3	|	Pericapritermes tetraphilus	|	 	|	 
3	|	Pericapritermes topslipensis	|	 	|	 
1	|	Pericapritermes urgens	|	 	|	2589830
3	|	Pericapritermes wuzhishanensis	|	 	|	 
3	|	Phoxotermes cerberus	|	 	|	 
3	|	Pilotermes langi	|	 	|	 
3	|	Planicapritermes longilabrum	|	 	|	 
1	|	Planicapritermes planiceps	|	 	|	377975
1	|	Porotermes adamsoni	|	 	|	105774
1	|	Porotermes planiceps	|	 	|	137007
1	|	Porotermes quadricollis	|	 	|	377978
1	|	Postelectrotermes amplus	|	 	|	377979
3	|	Postelectrotermes bhimi	|	 	|	 
3	|	Postelectrotermes bidentatus	|	 	|	 
3	|	Postelectrotermes castaneiceps	|	 	|	 
1	|	Postelectrotermes howa	|	 	|	488273
3	|	Postelectrotermes longiceps	|	 	|	 
3	|	Postelectrotermes longus	|	 	|	 
3	|	Postelectrotermes militaris	|	 	|	 
3	|	Postelectrotermes nayari	|	 	|	 
3	|	Postelectrotermes pasniensis	|	 	|	 
3	|	Postelectrotermes pishinensis	|	 	|	 
3	|	Postelectrotermes praecox	|	 	|	 
3	|	Postelectrotermes sordwanae	|	 	|	 
3	|	Postelectrotermes tongyaii	|	 	|	 
3	|	Postelectrotermes zabuliensis	|	 	|	 
1	|	Postsubulitermes parviconstrictus	|	 	|	377980
3	|	Proboscitermes mcgrewi	|	 	|	 
1	|	Proboscitermes tubuliferus	|	 	|	1934589
3	|	Procapritermes atypus	|	 	|	 
3	|	Procapritermes dakshinae	|	 	|	 
3	|	Procapritermes holmgreni	|	 	|	 
3	|	Procapritermes huananensis	|	 	|	 
3	|	Procapritermes keralai	|	 	|	 
3	|	Procapritermes longignathus	|	 	|	 
1	|	Procapritermes martyni	|	 	|	1934590
3	|	Procapritermes minutus	|	 	|	 
3	|	Procapritermes neosetiger	|	 	|	 
3	|	Procapritermes prosetiger	|	 	|	 
3	|	Procapritermes sandakanensis	|	 	|	 
1	|	Procapritermes setiger	|	 	|	187581
3	|	Procapritermes zhangfengensis	|	 	|	 
1	|	Procornitermes araujoi	|	 	|	488274
1	|	Procornitermes lespesii	|	 	|	1853079
3	|	Procornitermes romani	|	 	|	 
3	|	Procornitermes striatus	|	 	|	 
1	|	Procornitermes triacifer	|	 	|	1972836
1	|	Procryptotermes australiensis	|	 	|	105800
1	|	Procryptotermes corniceps	|	 	|	46564
3	|	Procryptotermes dhari	|	 	|	 
3	|	Procryptotermes dioscurae	|	 	|	 
3	|	Procryptotermes edwardsi	|	 	|	 
3	|	Procryptotermes falcifer	|	 	|	 
3	|	Procryptotermes fryeri	|	 	|	 
3	|	Procryptotermes hesperus	|	 	|	 
3	|	Procryptotermes hunsurensis	|	 	|	 
3	|	Procryptotermes krishnai	|	 	|	 
1	|	Procryptotermes leewardensis	|	 	|	488275
3	|	Procryptotermes rapae	|	 	|	 
3	|	Procryptotermes speiseri	|	 	|	 
3	|	Procryptotermes valeriae	|	 	|	 
3	|	Procubitermes aburiensis	|	 	|	 
1	|	Procubitermes arboricola	|	 	|	187553
3	|	Procubitermes curvatus	|	 	|	 
3	|	Procubitermes niapuensis	|	 	|	 
3	|	Procubitermes sinuosus	|	 	|	 
3	|	Procubitermes sjostedti	|	 	|	 
3	|	Procubitermes ueleensis	|	 	|	 
1	|	Procubitermes undulans	|	 	|	1934595
3	|	Procubitermes wasmanni	|	 	|	 
3	|	Profastigitermes putnami	|	 	|	 
3	|	Prohamitermes hosei	|	 	|	 
1	|	Prohamitermes mirabilis	|	 	|	187558
3	|	Promirotermes bechuana	|	 	|	 
3	|	Promirotermes bellicosi	|	 	|	 
3	|	Promirotermes dumisae	|	 	|	 
3	|	Promirotermes gracilipes	|	 	|	 
3	|	Promirotermes holmgreni	|	 	|	 
3	|	Promirotermes massaicus	|	 	|	 
3	|	Promirotermes orthoceps	|	 	|	 
1	|	Promirotermes pygmaeus	|	 	|	1934596
1	|	Promirotermes redundans	|	 	|	377983
3	|	Promirotermes rotundifrons	|	 	|	 
3	|	Proneotermes latifrons	|	 	|	 
1	|	Proneotermes macondianus	|	 	|	1891680
3	|	Proneotermes perezi	|	 	|	 
1	|	Prorhinotermes canalifrons	|	 	|	488276
1	|	Prorhinotermes flavus	|	 	|	2522213
2	|	Prorhinotermes hainanensis	|	Prorhinotermes flavus	|	2522213
1	|	Prorhinotermes inopinatus	|	 	|	2052668
3	|	Prorhinotermes molinoi	|	 	|	 
3	|	Prorhinotermes oceanicus	|	 	|	 
3	|	Prorhinotermes ponapensis	|	 	|	 
3	|	Prorhinotermes rugifer	|	 	|	 
1	|	Prorhinotermes simplex	|	 	|	1312446
3	|	Prorhinotermes spectabilis	|	 	|	 
3	|	Prorhinotermes xishaensis	|	 	|	 
3	|	Protermes hirticeps	|	 	|	 
3	|	Protermes minimus	|	 	|	 
1	|	Protermes minutus	|	 	|	201608
3	|	Protermes mwekerae	|	 	|	 
1	|	Protermes prorepens	|	 	|	201609
3	|	Protocapritermes krisiformis	|	 	|	 
3	|	Protocapritermes odontomachus	|	 	|	 
3	|	Protohamitermes globiceps	|	 	|	 
1	|	Psammotermes allocerus	|	 	|	127385
3	|	Psammotermes hybostoma	|	 	|	 
3	|	Psammotermes prohybostoma	|	 	|	 
3	|	Psammotermes rajasthanicus	|	 	|	 
3	|	Psammotermes senegalensis	|	 	|	 
1	|	Psammotermes voeltzkowi	|	 	|	377984
3	|	Pseudacanthotermes curticeps	|	 	|	 
3	|	Pseudacanthotermes grandiceps	|	 	|	 
3	|	Pseudacanthotermes harrisensis	|	 	|	 
1	|	Pseudacanthotermes militaris	|	 	|	201611
3	|	Pseudacanthotermes piceus	|	 	|	 
1	|	Pseudacanthotermes spiniger	|	 	|	115113
3	|	Pseudhamitermes khmerensis	|	 	|	 
3	|	Pseudhamitermes longignathus	|	 	|	 
3	|	Pseudocapritermes angustignathus	|	 	|	 
3	|	Pseudocapritermes bhutanensis	|	 	|	 
3	|	Pseudocapritermes fletcheri	|	 	|	 
3	|	Pseudocapritermes jiangchengensis	|	 	|	 
3	|	Pseudocapritermes karticki	|	 	|	 
3	|	Pseudocapritermes kemneri	|	 	|	 
1	|	Pseudocapritermes largus	|	 	|	2711305
3	|	Pseudocapritermes megacephalus	|	 	|	 
3	|	Pseudocapritermes minutus	|	 	|	 
3	|	Pseudocapritermes orientalis	|	 	|	 
3	|	Pseudocapritermes parasilvaticus	|	 	|	 
3	|	Pseudocapritermes planimentus	|	 	|	 
3	|	Pseudocapritermes prosilvaticus	|	 	|	 
3	|	Pseudocapritermes pseudolaetus	|	 	|	 
3	|	Pseudocapritermes silvaticus	|	 	|	 
1	|	Pseudocapritermes sinensis	|	 	|	1844529
1	|	Pseudocapritermes sowerbyi	|	 	|	2699173
3	|	Pseudocapritermes tikadari	|	 	|	 
3	|	Pseudomicrotermes alboniger	|	 	|	 
3	|	Pterotermes occidentis	|	 	|	 
1	|	Quasitermes incisus	|	 	|	2603942
1	|	Reticulitermes aculabialis	|	 	|	141915
3	|	Reticulitermes aegeus	|	 	|	 
1	|	Reticulitermes affinis	|	 	|	1844534
3	|	Reticulitermes altus	|	 	|	 
1	|	Reticulitermes amamianus	|	 	|	297550
1	|	Reticulitermes ampliceps	|	Tsaitermes ampliceps	|	141910
3	|	Reticulitermes ancyleus	|	 	|	 
3	|	Reticulitermes angustatus	|	 	|	 
3	|	Reticulitermes angusticephalus	|	 	|	 
1	|	Reticulitermes arenincola	|	Reticulitermes arenicola	|	216609
1	|	Reticulitermes assamensis	|	 	|	1844535
3	|	Reticulitermes aurantius	|	 	|	 
1	|	Reticulitermes balkanensis	|	 	|	197767
1	|	Reticulitermes banyulensis	|	 	|	197738
3	|	Reticulitermes bicristatus	|	 	|	 
3	|	Reticulitermes bitumulus	|	 	|	 
3	|	Reticulitermes brachygnathus	|	 	|	 
3	|	Reticulitermes brevicurvatus	|	 	|	 
3	|	Reticulitermes cancrifemuris	|	 	|	 
3	|	Reticulitermes castanus	|	 	|	 
3	|	Reticulitermes chayuensis	|	 	|	 
1	|	Reticulitermes chinensis	|	 	|	141911
3	|	Reticulitermes choui	|	 	|	 
3	|	Reticulitermes chryseus	|	 	|	 
3	|	Reticulitermes citrinus	|	 	|	 
1	|	Reticulitermes clypeatus	|	 	|	197765
3	|	Reticulitermes coelceps	|	 	|	 
3	|	Reticulitermes conus	|	 	|	 
3	|	Reticulitermes croceus	|	 	|	 
3	|	Reticulitermes curticeps	|	 	|	 
3	|	Reticulitermes curvatus	|	 	|	 
3	|	Reticulitermes cymbidii	|	 	|	 
3	|	Reticulitermes dabieshanensis	|	 	|	 
3	|	Reticulitermes dantuensis	|	 	|	 
3	|	Reticulitermes dayongensis	|	 	|	 
3	|	Reticulitermes dinghuensis	|	 	|	 
3	|	Reticulitermes emei	|	 	|	 
3	|	Reticulitermes fengduensis	|	 	|	 
1	|	Reticulitermes flaviceps	|	 	|	112480
1	|	Reticulitermes flavipes	|	 	|	36989
3	|	Reticulitermes fukienensis	|	 	|	 
3	|	Reticulitermes fulvimarginalis	|	 	|	 
3	|	Reticulitermes ganga	|	 	|	 
3	|	Reticulitermes gaoshi	|	 	|	 
3	|	Reticulitermes gaoyaoensis	|	 	|	 
3	|	Reticulitermes grandis	|	 	|	 
1	|	Reticulitermes grassei	|	 	|	155721
1	|	Reticulitermes guangzhouensis	|	 	|	141912
3	|	Reticulitermes guilinensis	|	 	|	 
3	|	Reticulitermes guiyangensis	|	 	|	 
3	|	Reticulitermes guizhouensis	|	 	|	 
3	|	Reticulitermes gulinensis	|	 	|	 
1	|	Reticulitermes hageni	|	 	|	93199
3	|	Reticulitermes hainanensis	|	 	|	 
1	|	Reticulitermes hesperus	|	 	|	201979
3	|	Reticulitermes huangi	|	 	|	 
3	|	Reticulitermes huapingensis	|	 	|	 
3	|	Reticulitermes hubeiensis	|	 	|	 
1	|	Reticulitermes hunanensis	|	 	|	1844530
3	|	Reticulitermes hypsofrons	|	 	|	 
1	|	Reticulitermes jiangchengensis	|	 	|	1844536
1	|	Reticulitermes kanmonensis	|	 	|	112477
1	|	Reticulitermes labralis	|	 	|	141914
3	|	Reticulitermes largus	|	 	|	 
3	|	Reticulitermes latilabris	|	 	|	 
3	|	Reticulitermes leiboensis	|	 	|	 
3	|	Reticulitermes leigongshanensis	|	 	|	 
3	|	Reticulitermes leptogulus	|	 	|	 
1	|	Reticulitermes leptomandibularis	|	 	|	408595
3	|	Reticulitermes levatoriceps	|	 	|	 
3	|	Reticulitermes lianchengensis	|	 	|	 
3	|	Reticulitermes lii	|	 	|	 
3	|	Reticulitermes lingulatus	|	 	|	 
3	|	Reticulitermes longicephalus	|	 	|	 
3	|	Reticulitermes longigulus	|	 	|	 
3	|	Reticulitermes longipennis	|	 	|	 
1	|	Reticulitermes lucifugus	|	 	|	127386
3	|	Reticulitermes luofunicus	|	 	|	 
3	|	Reticulitermes magdalenae	|	 	|	 
3	|	Reticulitermes majiangensis	|	 	|	 
1	|	Reticulitermes malletei	|	 	|	376628
3	|	Reticulitermes mangshanensis	|	 	|	 
3	|	Reticulitermes maopingensis	|	 	|	 
3	|	Reticulitermes microcephalus	|	 	|	 
1	|	Reticulitermes minutus	|	 	|	1844526
3	|	Reticulitermes mirogulus	|	 	|	 
3	|	Reticulitermes mirus	|	 	|	 
1	|	Reticulitermes miyatakei	|	 	|	112478
3	|	Reticulitermes nanjiangensis	|	 	|	 
1	|	Reticulitermes nelsonae	|	 	|	1036538
3	|	Reticulitermes neochinensis	|	 	|	 
1	|	Reticulitermes okinawanus	|	 	|	112479
3	|	Reticulitermes oocephalus	|	 	|	 
3	|	Reticulitermes oreophilus	|	 	|	 
3	|	Reticulitermes ovatilabrum	|	 	|	 
3	|	Reticulitermes paralucifugus	|	 	|	 
3	|	Reticulitermes parvus	|	 	|	 
3	|	Reticulitermes perangustus	|	 	|	 
1	|	Reticulitermes periflaviceps	|	 	|	1844537
1	|	Reticulitermes perilabralis	|	 	|	141913
1	|	Reticulitermes perilucifugus	|	 	|	1844531
3	|	Reticulitermes pingjiangensis	|	 	|	 
1	|	Reticulitermes planifrons	|	 	|	1844532
3	|	Reticulitermes planimentus	|	 	|	 
3	|	Reticulitermes pseudaculabialis	|	 	|	 
3	|	Reticulitermes qingdaoensis	|	 	|	 
1	|	Reticulitermes qingjiangensis	|	 	|	1844538
3	|	Reticulitermes rectis	|	 	|	 
3	|	Reticulitermes saraswati	|	 	|	 
3	|	Reticulitermes setosus	|	 	|	 
3	|	Reticulitermes solidimandibulas	|	 	|	 
1	|	Reticulitermes speratus	|	 	|	60591
3	|	Reticulitermes subligulosus	|	 	|	 
3	|	Reticulitermes sublongicapitatus	|	 	|	 
3	|	Reticulitermes sylvestris	|	 	|	 
3	|	Reticulitermes testudineus	|	 	|	 
3	|	Reticulitermes tianpingshanensis	|	 	|	 
1	|	Reticulitermes tibetanus	|	 	|	1844539
1	|	Reticulitermes tibialis	|	 	|	186107
3	|	Reticulitermes tirapi	|	 	|	 
3	|	Reticulitermes translucens	|	 	|	 
3	|	Reticulitermes trichocephalus	|	 	|	 
1	|	Reticulitermes tricholabralis	|	 	|	1912149
3	|	Reticulitermes trichothorax	|	 	|	 
3	|	Reticulitermes tricolorus	|	 	|	 
1	|	Reticulitermes urbis	|	 	|	197766
1	|	Reticulitermes virginicus	|	 	|	57123
3	|	Reticulitermes wugangensis	|	 	|	 
3	|	Reticulitermes wugongensis	|	 	|	 
3	|	Reticulitermes wuyishanensis	|	 	|	 
3	|	Reticulitermes xingshanensis	|	 	|	 
3	|	Reticulitermes xingyiensis	|	 	|	 
1	|	Reticulitermes yaeyamanus	|	 	|	104033
3	|	Reticulitermes yinae	|	 	|	 
3	|	Reticulitermes yingdeensis	|	 	|	 
3	|	Reticulitermes yizhangensis	|	 	|	 
3	|	Reticulitermes yongdingensis	|	 	|	 
3	|	Reticulitermes yunsiensis	|	 	|	 
3	|	Reticulitermes zhaoi	|	 	|	 
3	|	Rhadinotermes coarctatus	|	 	|	 
1	|	Rhinotermes hispidus	|	 	|	280684
3	|	Rhinotermes manni	|	 	|	 
1	|	Rhinotermes marginalis	|	 	|	280683
3	|	Rhinotermes nasutus	|	 	|	 
3	|	Rhynchotermes amazonensis	|	 	|	 
3	|	Rhynchotermes armatus	|	 	|	 
1	|	Rhynchotermes bulbinasus	|	 	|	1249908
3	|	Rhynchotermes diphyes	|	 	|	 
3	|	Rhynchotermes matraga	|	 	|	 
1	|	Rhynchotermes nasutissimus	|	 	|	1934598
1	|	Rhynchotermes perarmatus	|	 	|	1972837
3	|	Rhynchotermes piauy	|	 	|	 
1	|	Roisinitermes ebogoensis	|	 	|	2483479
3	|	Roonwalitermes wadhwai	|	 	|	 
3	|	Rostrotermes cornutus	|	 	|	 
3	|	Rotunditermes bragantinus	|	 	|	 
3	|	Rotunditermes rotundiceps	|	 	|	 
3	|	Rounditermes dechambrei	|	 	|	 
1	|	Rubeotermes jheringi	|	 	|	1778934
3	|	Rugitermes athertoni	|	 	|	 
1	|	Rugitermes bicolor	|	 	|	2012626
3	|	Rugitermes costaricensis	|	 	|	 
3	|	Rugitermes flavicinctus	|	 	|	 
3	|	Rugitermes kirbyi	|	 	|	 
1	|	Rugitermes laticollis	|	 	|	2012625
3	|	Rugitermes magninotus	|	 	|	 
3	|	Rugitermes niger	|	 	|	 
3	|	Rugitermes nodulosus	|	 	|	 
3	|	Rugitermes occidentalis	|	 	|	 
1	|	Rugitermes panamae	|	 	|	2728612
3	|	Rugitermes rugosus	|	 	|	 
3	|	Rugitermes unicolor	|	 	|	 
3	|	Ruptitermes araujoi	|	 	|	 
1	|	Ruptitermes arboreus	|	 	|	1934599
3	|	Ruptitermes atyra	|	 	|	 
3	|	Ruptitermes bandeirai	|	 	|	 
3	|	Ruptitermes cangua	|	 	|	 
3	|	Ruptitermes franciscoi	|	 	|	 
3	|	Ruptitermes kaapora	|	 	|	 
3	|	Ruptitermes krishnai	|	 	|	 
3	|	Ruptitermes maraca	|	 	|	 
3	|	Ruptitermes piliceps	|	 	|	 
3	|	Ruptitermes pitan	|	 	|	 
1	|	Ruptitermes reconditus	|	 	|	1616959
3	|	Ruptitermes xanthochiton	|	 	|	 
3	|	Sabahitermes leuserensis	|	 	|	 
3	|	Sabahitermes malakuni	|	 	|	 
1	|	Sandsitermes robustus	|	 	|	2259570
3	|	Saxatilitermes saxatilis	|	 	|	 
1	|	Schedorhinotermes actuosus	|	 	|	232798
3	|	Schedorhinotermes bidentatus	|	 	|	 
3	|	Schedorhinotermes brachyceps	|	 	|	 
1	|	Schedorhinotermes breinli	|	 	|	1199066
3	|	Schedorhinotermes brevialatus	|	 	|	 
3	|	Schedorhinotermes butteli	|	 	|	 
3	|	Schedorhinotermes derosus	|	 	|	 
3	|	Schedorhinotermes eleanorae	|	 	|	 
3	|	Schedorhinotermes fortignathus	|	 	|	 
3	|	Schedorhinotermes ganlanbaensis	|	 	|	 
3	|	Schedorhinotermes holmgreni	|	 	|	 
3	|	Schedorhinotermes insolitus	|	 	|	 
1	|	Schedorhinotermes intermedius	|	 	|	1880962
1	|	Schedorhinotermes lamanianus	|	 	|	377987
3	|	Schedorhinotermes leopoldi	|	 	|	 
1	|	Schedorhinotermes longirostris	|	 	|	2510806
1	|	Schedorhinotermes magnus	|	 	|	1075648
3	|	Schedorhinotermes makassarensis	|	 	|	 
3	|	Schedorhinotermes makilingensis	|	 	|	 
3	|	Schedorhinotermes malaccensis	|	 	|	 
1	|	Schedorhinotermes medioobscurus	|	 	|	127391
3	|	Schedorhinotermes nancowriensis	|	 	|	 
1	|	Schedorhinotermes putorius	|	 	|	187520
3	|	Schedorhinotermes pyricephalus	|	 	|	 
3	|	Schedorhinotermes rectangularis	|	 	|	 
3	|	Schedorhinotermes reticulatus	|	 	|	 
3	|	Schedorhinotermes robustior	|	 	|	 
3	|	Schedorhinotermes sanctaecrucis	|	 	|	 
3	|	Schedorhinotermes seclusus	|	 	|	 
3	|	Schedorhinotermes solomonensis	|	 	|	 
3	|	Schedorhinotermes tenuis	|	 	|	 
3	|	Schedorhinotermes tiwarii	|	 	|	 
1	|	Schedorhinotermes translucens	|	 	|	2510807
3	|	Schedorhinotermes umbraticus	|	 	|	 
1	|	Serritermes serrifer	|	 	|	119666
3	|	Silvestritermes almirsateri	|	 	|	 
3	|	Silvestritermes duende	|	 	|	 
1	|	Silvestritermes euamignathus	|	 	|	1778902
3	|	Silvestritermes gnomus	|	 	|	 
1	|	Silvestritermes heyeri	|	 	|	1934602
3	|	Silvestritermes lanei	|	 	|	 
1	|	Silvestritermes minutus	|	 	|	1778921
3	|	Sinocapritermes albipennis	|	 	|	 
3	|	Sinocapritermes fujianensis	|	 	|	 
3	|	Sinocapritermes guangxiensis	|	 	|	 
3	|	Sinocapritermes magnus	|	 	|	 
1	|	Sinocapritermes mushae	|	 	|	64673
3	|	Sinocapritermes parvulus	|	 	|	 
3	|	Sinocapritermes planifrons	|	 	|	 
3	|	Sinocapritermes pratensis	|	 	|	 
3	|	Sinocapritermes sinensis	|	 	|	 
3	|	Sinocapritermes sinicus	|	 	|	 
3	|	Sinocapritermes songtaoensis	|	 	|	 
3	|	Sinocapritermes tianmuensis	|	 	|	 
3	|	Sinocapritermes vicinus	|	 	|	 
3	|	Sinocapritermes xiai	|	 	|	 
3	|	Sinocapritermes xiushanensis	|	 	|	 
3	|	Sinocapritermes yunnanensis	|	 	|	 
3	|	Sinonasutitermes admirabilis	|	 	|	 
3	|	Sinonasutitermes dimorphus	|	 	|	 
3	|	Sinonasutitermes erectinasus	|	 	|	 
3	|	Sinonasutitermes guangxiensis	|	 	|	 
3	|	Sinonasutitermes hainanensis	|	 	|	 
3	|	Sinonasutitermes mediocris	|	 	|	 
3	|	Sinonasutitermes planinasus	|	 	|	 
3	|	Sinonasutitermes platycephalus	|	 	|	 
3	|	Sinonasutitermes trimorphus	|	 	|	 
3	|	Sinonasutitermes xiai	|	 	|	 
3	|	Sinonasutitermes yui	|	 	|	 
1	|	Sinqasapatermes sachae	|	 	|	2698464
3	|	Skatitermes psammophilus	|	 	|	 
3	|	Skatitermes watti	|	 	|	 
3	|	Spatulitermes coolingi	|	 	|	 
3	|	Speculitermes angustigulus	|	 	|	 
3	|	Speculitermes chadaensis	|	 	|	 
3	|	Speculitermes cyclops	|	 	|	 
3	|	Speculitermes deccanensis	|	 	|	 
3	|	Speculitermes dharwarensis	|	 	|	 
3	|	Speculitermes emersoni	|	 	|	 
3	|	Speculitermes goesswaldi	|	 	|	 
1	|	Speculitermes macrodentatus	|	 	|	377988
3	|	Speculitermes paivai	|	 	|	 
3	|	Speculitermes roonwali	|	 	|	 
3	|	Speculitermes sinhalensis	|	 	|	 
3	|	Speculitermes triangularis	|	 	|	 
1	|	Sphaerotermes sphaerothorax	|	 	|	187564
3	|	Spinitermes brevicornutus	|	 	|	 
1	|	Spinitermes longiceps	|	 	|	1934605
3	|	Spinitermes nigrostomus	|	 	|	 
3	|	Spinitermes robustus	|	 	|	 
1	|	Spinitermes trispinosus	|	 	|	377990
3	|	Stolotermes africanus	|	 	|	 
3	|	Stolotermes australicus	|	 	|	 
1	|	Stolotermes brunneicornis	|	 	|	488277
1	|	Stolotermes inopinus	|	 	|	377991
3	|	Stolotermes queenslandicus	|	 	|	 
1	|	Stolotermes ruficeps	|	 	|	544424
3	|	Stolotermes victoriensis	|	 	|	 
3	|	Stylotermes acrofrons	|	 	|	 
3	|	Stylotermes ahmadi	|	 	|	 
3	|	Stylotermes alpinus	|	 	|	 
3	|	Stylotermes angustignathus	|	 	|	 
3	|	Stylotermes beesoni	|	 	|	 
3	|	Stylotermes bengalensis	|	 	|	 
3	|	Stylotermes chakratensis	|	 	|	 
3	|	Stylotermes changtingensis	|	 	|	 
3	|	Stylotermes chengduensis	|	 	|	 
3	|	Stylotermes chongqingensis	|	 	|	 
3	|	Stylotermes choui	|	 	|	 
3	|	Stylotermes crinis	|	 	|	 
3	|	Stylotermes curvatus	|	 	|	 
3	|	Stylotermes dunensis	|	 	|	 
3	|	Stylotermes faveolus	|	 	|	 
3	|	Stylotermes fletcheri	|	 	|	 
3	|	Stylotermes fontanellus	|	 	|	 
3	|	Stylotermes guiyangensis	|	 	|	 
1	|	Stylotermes halumicus	|	 	|	1945555
3	|	Stylotermes hanyuanicus	|	 	|	 
3	|	Stylotermes inclinatus	|	 	|	 
3	|	Stylotermes jinyunicus	|	 	|	 
3	|	Stylotermes labralis	|	 	|	 
3	|	Stylotermes laticrus	|	 	|	 
3	|	Stylotermes latilabrum	|	 	|	 
3	|	Stylotermes latipedunculus	|	 	|	 
3	|	Stylotermes lianpingensis	|	 	|	 
3	|	Stylotermes longignathus	|	 	|	 
3	|	Stylotermes mecocephalus	|	 	|	 
3	|	Stylotermes minutus	|	 	|	 
3	|	Stylotermes mirabilis	|	 	|	 
3	|	Stylotermes orthognathus	|	 	|	 
3	|	Stylotermes parabengalensis	|	 	|	 
3	|	Stylotermes planifrons	|	 	|	 
3	|	Stylotermes robustus	|	 	|	 
3	|	Stylotermes roonwali	|	 	|	 
3	|	Stylotermes setosus	|	 	|	 
3	|	Stylotermes sinensis	|	 	|	 
3	|	Stylotermes sui	|	 	|	 
3	|	Stylotermes triplanus	|	 	|	 
3	|	Stylotermes tsaii	|	 	|	 
3	|	Stylotermes undulatus	|	 	|	 
3	|	Stylotermes valvules	|	 	|	 
3	|	Stylotermes wuyinicus	|	 	|	 
3	|	Stylotermes xichangensis	|	 	|	 
3	|	Subulioiditermes borneensis	|	 	|	 
3	|	Subulioiditermes emersoni	|	 	|	 
3	|	Subulioiditermes subulioides	|	 	|	 
3	|	Subulitermes angusticeps	|	 	|	 
1	|	Subulitermes baileyi	|	 	|	377992
3	|	Subulitermes constricticeps	|	 	|	 
1	|	Subulitermes denisae	|	 	|	2728618
1	|	Subulitermes microsoma	|	 	|	2358286
3	|	Subulitermes thompsonae	|	 	|	 
1	|	Synacanthotermes heterodon	|	 	|	201613
3	|	Synacanthotermes trilobatus	|	 	|	 
1	|	Synacanthotermes zanzibarensis	|	 	|	315817
1	|	Syncapritermes greeni	|	 	|	187566
3	|	Synhamitermes ceylonicus	|	 	|	 
3	|	Synhamitermes colombensis	|	 	|	 
3	|	Synhamitermes labioangulatus	|	 	|	 
3	|	Synhamitermes quadriceps	|	 	|	 
3	|	Syntermes aculeosus	|	 	|	 
3	|	Syntermes barbatus	|	 	|	 
3	|	Syntermes bolivianus	|	 	|	 
3	|	Syntermes brevimalatus	|	 	|	 
3	|	Syntermes calvus	|	 	|	 
3	|	Syntermes cearensis	|	 	|	 
3	|	Syntermes chaquimayensis	|	 	|	 
1	|	Syntermes crassilabrum	|	 	|	1972838
3	|	Syntermes dirus	|	 	|	 
1	|	Syntermes grandis	|	 	|	488278
3	|	Syntermes insidians	|	 	|	 
3	|	Syntermes longiceps	|	 	|	 
3	|	Syntermes magnoculus	|	 	|	 
1	|	Syntermes molestus	|	 	|	1972839
3	|	Syntermes nanus	|	 	|	 
3	|	Syntermes obtusus	|	 	|	 
1	|	Syntermes parallelus	|	 	|	1972840
3	|	Syntermes peruanus	|	 	|	 
3	|	Syntermes praecellens	|	 	|	 
1	|	Syntermes spinosus	|	 	|	1576346
3	|	Syntermes tanygnathus	|	 	|	 
3	|	Syntermes territus	|	 	|	 
3	|	Syntermes wheeleri	|	 	|	 
3	|	Tarditermes contracolor	|	 	|	 
